Project Name,Test Function,Smell Type
vradarserver@vrs,AircraftTests<>Aircraft_PropertyChanged_Modifying_Stopovers_Updates_StopoversChanged,MagicNumber
vradarserver@vrs,CustomConvertTests<>CustomConvert_Icao24_Empty_String_Is_Invalid_Icao,MagicNumber
XRTK@com.xrtk.core,TestFixture_03_ExtensionsTests<>Test_02_Array_InitialiseArray_Extension,MagicNumber
vradarserver@vrs,ConnectionProperty<>Initialise_Hooks_AircraftList_ExceptionCaught,MagicNumber
dioram@Elektronik-Tools-2.0,ContainerTreeTests<>Clear,MagicNumber
vradarserver@vrs,CompactPositionReportingTests<>CompactPositionReporting_GlobalDecode_Calculates_1090_WP30_17_Test_Surface_Positions,MagicNumber
icosa-gallery@open-brush,TestColorPicker<>HslHsvHsl_Bad,MagicNumber
ExtendRealityLtd@Zinnia.Unity,Vector2ToAngleTest<>TransformInactiveComponent,MagicNumber
augcog@ISAACS_Interface,MapMatcherTest<>AsSimpleAsPossible,MagicNumber
vradarserver@vrs,ExpiringDictionaryTests<>ExpiringDictionary_Will_Check_Items_For_Expiry_After_MillisecondsBetweenChecks_Has_Passed,MagicNumber
vradarserver@vrs,MergedFeedListenerTests<>MergedFeedListener_SetListener_Does_Not_Double_Hook_Listeners_If_Same_Listener_Is_Passed_Twice,MagicNumber
virtuallynaked@virtually-naked,InverseKinematicsUtilitiesTest<>TestCalculateRelaxationBiasAtFullyRelaxed,MagicNumber
vradarserver@vrs,ExpiringListTests<>ExpiringList_Will_Check_Items_For_Expiry_After_MillisecondsBetweenChecks_Has_Passed,MagicNumber
ExtendRealityLtd@Zinnia.Unity,FloatSubtractorTest<>TransformEmptyCollection,MagicNumber
virtuallynaked@virtually-naked,VolumeParametersTest<>TestSurfaceAlbedo,MagicNumber
addyi@SoftwareCity,ModelTest<>ReadAvailableMetrics,MagicNumber
vradarserver@vrs,AuthenticationConfigurationTests<>AuthenticationConfiguration_GetAdministratorPaths_Does_Not_Show_Paths_Removed,MagicNumber
ExtendRealityLtd@Zinnia.Unity,FloatMultiplierTest<>Transform,MagicNumber
mattrdowney@planetaria,PlanetariaMathTestScript<>PlanetariaMathTestScriptSimplePasses,MagicNumber
vradarserver@vrs,EventHelperTests<>Raise_Does_Not_Call_All_Handlers_When_ThrowEventHelperException_Is_False,MagicNumber
vradarserver@vrs,ListenerTests<>Listener_Connect_Raises_ModeSBytesReceived_When_BytesExtractor_Extracts_ModeS_Message,MagicNumber
ExtendRealityLtd@Zinnia.Unity,TimeSpanToFloatTest<>TransformInactiveComponent,MagicNumber
tterpi@VRSketchingGeometry,BrushCommandTest<>SetBrushOnLineSketchObject,MagicNumber
vradarserver@vrs,AircraftControllerTests<>AircraftController_GetClosest_Returns_Warning_If_Position_Not_Supplied,MagicNumber
vradarserver@vrs,RawMessageTranslatorTests<>RawMessageTranslator_Translate_Writes_0_Into_SessionId_AircraftId_And_FlightId,MagicNumber
vradarserver@vrs,ExpiringDictionaryTests<>ExpiringDictionary_Count_Returns_Count_Of_Items,MagicNumber
SMBenedict173@General-Anesthesia-Simulator,ImageTests<>PreferredWidthHeightAreCorrectWithImage,MagicNumber
UMI3D@UMI3D-SDK,BindingManager_Test<>AddBinding,MagicNumber
vradarserver@vrs,JsonExample<>Responser_SendAudio_Compresses_WAV_Files,MagicNumber
ExtendRealityLtd@Zinnia.Unity,AnimatorParameterMutatorTest<>FloatValueNoParameter,MagicNumber
watson-developer-cloud@unity-sdk,SpeechToTextV1IntegrationTests<>TestDeleteJob,MagicNumber
vradarserver@vrs,ListenerTests<>Listener_Connect_Sets_ConnectionStatus_To_Connecting_When_Calling_EstablishConnection,MagicNumber
watson-developer-cloud@unity-sdk,LanguageTranslatorV3IntegrationTests<>TestIdentify,MagicNumber
vradarserver@vrs,ExpiringListTests<>ExpiringList_RemoveRange_Ignores_Unknown_Items,MagicNumber
vradarserver@vrs,AdsbTranslatorTests<>AdsbTranslator_Translate_Decodes_SurveillanceStatus_Correctly,MagicNumber
XRTK@com.xrtk.core,TestFixture_01_MixedRealityToolkitTests<>Test_04_03_RegisterMixedRealityDataProviders,MagicNumber
vradarserver@vrs,RebroadcastServerTests<>RebroadcastServer_AircraftListJson_Does_Nothing_When_Offline,MagicNumber
vradarserver@vrs,PluginTests<>Plugin_Startup_Sets_Correct_Status_If_ReceiverId_Is_Invalid,MagicNumber
dioram@Elektronik-Tools-2.0,CollisionAlgorithmsTests<>RayAABB,MagicNumber
SMBenedict173@General-Anesthesia-Simulator,TextEditorBackspaceDelete<>TextEditorWithUTF16_LeftCursorOnBackspaceAndLeftSurrogate_RemovesBothSurrogates,MagicNumber
tterpi@VRSketchingGeometry,GroupSerializationTest<>ApplyData_MultipleChildSketchObjects,MagicNumber
ExtendRealityLtd@Zinnia.Unity,FloatObservablePropertyTest<>ResetToDefault,MagicNumber
ExtendRealityLtd@Zinnia.Unity,IntCacheTest<>CacheChanged,MagicNumber
Innoactive@Creator,LockingTests<>GetLockablePropertiesObjectInMultipleConditions,MagicNumber
vradarserver@vrs,StandingDataManagerTests<>StandingDataManager_FindAirlinesForCode_Returns_Correct_Airline_For_Iata,MagicNumber
dioram@Elektronik,ReadingTestsYaml<>ActualTimestamps,MagicNumber
tterpi@VRSketchingGeometry,LineSketchObjectCommandsTest<>DeleteByRadiusCommand,MagicNumber
vradarserver@vrs,HashTests<>Hash_Initialises_To_Known_State_And_Properties_Work,MagicNumber
ExtendRealityLtd@Zinnia.Unity,ICollectionExtensionsTest<>GetClampedIndex,MagicNumber
vradarserver@vrs,ExpiringListTests<>ExpiringList_AddRange_Adds_A_Range_Of_Items,MagicNumber
augcog@ISAACS_Interface,MapMatcherTest<>AlternativesWithSteps,MagicNumber
virtuallynaked@virtually-naked,WicConverterTest<>TestThatUint16ToUint8ConversionDoesNotChangeColorSpace,MagicNumber
watson-developer-cloud@unity-sdk,AssistantV1IntegrationTests<>TestListEntities,MagicNumber
SMBenedict173@General-Anesthesia-Simulator,ScrollRectTests<>OnEnableShouldAddListeners,MagicNumber
vradarserver@vrs,DisposableCache<>AircraftOnlineLookupManager_LookupMany_Saves_Results_Of_Missing_Lookup,MagicNumber
kookmin-sw@capstone-2020-17,TestHistoryWindow<>CollabHistoryPresenter_OnUpdatePage__DeduplicatesMetaFiles,MagicNumber
vradarserver@vrs,GeofenceCWH_Tests<>Newtonsoft_Json_Deserialisation_Works,MagicNumber
vradarserver@vrs,StatisticsTests<>Statistics_Initialise_Does_Nothing_When_Called_Twice,MagicNumber
vradarserver@vrs,BaseStationDatabaseTests_SQLite<>SQLite_BaseStationDatabase_DeleteSession_Correctly_Deletes_Record,MagicNumber
alvinquach@jpl-trek-vr,ScrollTransformerTests<>MapInputOutput_OneToOneAClamped_CorrectResults,MagicNumber
ExtendRealityLtd@Zinnia.Unity,ActionRegistrarTest<>Unregister,MagicNumber
iamtomhewitt@vr-pacman,GameSettingsManagerTests<>GameSettingsManagerStartsWithDefaultSensitivityOfFive,MagicNumber
vradarserver@vrs,ListenerTests<>Listener_Connect_Passes_Every_Block_Of_Bytes_Read_To_Message_Extractor,MagicNumber
vradarserver@vrs,BaseStationSupplementaryMessageTests<>BaseStationSupplementaryMessage_PressureSettingInHg_Returns_Correct_Values,MagicNumber
ExtendRealityLtd@Zinnia.Unity,ActiveCollisionRegisteredConsumerContainerMock<>SetActiveCollisionsInactiveComponent,MagicNumber
virtuallynaked@virtually-naked,IntegerUtilsTest<>TestToUShort,MagicNumber
vradarserver@vrs,RebroadcastServerTests<>RebroadcastServer_Does_Not_Transmit_Compressed_Messages_When_Offline,MagicNumber
ExtendRealityLtd@Zinnia.Unity,ActiveCollisionsContainerNoDisableClearMock<>Remove,MagicNumber
vimeo@vimeo-unity-sdk,VimeoUploaderTest<>CreateChunks_Last_Chunk_Is_Remainder,MagicNumber
vradarserver@vrs,RebroadcastServerTests<>RebroadcastServer_Transmits_Compressed_Port30003_Messages_From_Feed,MagicNumber
SMBenedict173@General-Anesthesia-Simulator,HorizontalLayoutGroupTests<>TestCalculateLayoutHorizontalReversed,MagicNumber
ExtendRealityLtd@Zinnia.Unity,FloatMaxFinderTest<>TransformUnordered,MagicNumber
hotbreakb@Capstone_Design,VectorTests<>Vector_Constructor_2,MagicNumber
icosa-gallery@open-brush,TestStatelessRng<>TestCorrelation_In01,MagicNumber
ExtendRealityLtd@Zinnia.Unity,GameObjectObservableListMock<>RemoveFirst,MagicNumber
dioram@Elektronik-Tools-2.0,CollisionCloudTests<>PointFound,MagicNumber
GameLabGraz@Maroon,AudioMenuTests<>WhenChangeSliderValuesAndReloadSubMenu_ThenAudioSourcesVolumeLevelsMatch,MagicNumber
icosa-gallery@open-brush,TestGeometryPool<>TestLayoutAssignmentAndReset,MagicNumber
vradarserver@vrs,RebroadcastServerTests<>RebroadcastServer_Does_Not_Transmit_Raw_Bytes_When_There_Are_No_Connections,MagicNumber
GameLabGraz@Maroon,AudioMenuTests<>WhenChangeBothSliderValuesIndependently_ThenBothAudioSourcesVolumeLevelsMatch,MagicNumber
vradarserver@vrs,RawMessageTranslatorTests<>RawMessageTranslator_Translate_Extracts_GroundSpeed_From_Adsb_Surface_Position_Messages,MagicNumber
hotbreakb@Capstone_Design,VectorTests<>Vector_Yaw,MagicNumber
vradarserver@vrs,BaseStationDatabaseTests_SQLite<>SQLite_BaseStationDatabase_UpdateSystemEvents_Works_For_Different_Cultures,MagicNumber
vradarserver@vrs,MergedFeedListenerTests<>MergedFeedListener_SetListener_Passes_Through_True_IsSatcomFeed_From_Nominated_Receiver,MagicNumber
vradarserver@vrs,LogDatabaseTests<>LogDatabase_EstablishSession_Writes_Session_Record,MagicNumber
kurotu@VRCQuestTools,AXCSMaterialTests<>EmissionColor,MagicNumber
vradarserver@vrs,ExpiringListTests<>ExpiringList_Remove_Ignores_Unknown_Items,MagicNumber
vradarserver@vrs,RebroadcastServerTests<>RebroadcastServer_Transmits_ExtendedBaseStation_Messages_From_Feed,MagicNumber
dioram@Elektronik,ReadingTests<>ActualTimestamps,MagicNumber
iamtomhewitt@jet-dash-vr,PowerupTests<>ShouldNotIncreaseSpeedIfReachedMaxSpeed,MagicNumber
vradarserver@vrs,ListenerTests<>Listener_Connect_Does_Not_Raise_ModeSBytesReceived_When_BytesExtractor_Extracts_Bad_Checksum_Message,MagicNumber
vradarserver@vrs,AdsbTranslatorTests<>AdsbTranslator_Translate_Decodes_QBitOne_Altitudes_Correctly,MagicNumber
ExtendRealityLtd@Zinnia.Unity,PhysicsCastTest<>CustomSphereCastAll,MagicNumber
hotbreakb@Capstone_Design,LeapCTests<>TestBoolConfigReadWrite,MagicNumber
tterpi@VRSketchingGeometry,RibbonSketchObjectTest<>DeleteControlPointAndRotationCommandUndo,MagicNumber
Innoactive@Creator,TrainingBuilderTests<>SimplestTrainingBuilderTest,MagicNumber
vradarserver@vrs,ReportsControllerTests<>ReportRows_IcaoReport_Searches_For_Single_Aircraft,MagicNumber
vradarserver@vrs,RebroadcastServerTests<>RebroadcastServer_AircraftListJson_Does_Not_Use_AircraftList_From_First_Connection,MagicNumber
vradarserver@vrs,BaseStationDatabaseTests_SQLite<>SQLite_BaseStationDatabase_CreateDatabaseIfMissing_Creates_Aircraft_Table,MagicNumber
vradarserver@vrs,ObservableClass<>NotifyList_Clear_Struct_With_Events,MagicNumber
vradarserver@vrs,ReportsControllerTests<>ReportRows_IcaoReport_Copes_When_Aircraft_Cannot_Be_Found,MagicNumber
ExtendRealityLtd@Zinnia.Unity,TimeSpanToFloatTest<>TransformTicks,MagicNumber
hotbreakb@Capstone_Design,LeapCTests<>TestOpenDevice,MagicNumber
vradarserver@vrs,FlightSimulatorTests<>FlightSimulatorX_Connect_Throws_If_Called_Twice,MagicNumber
vradarserver@vrs,BaseStationAircraftListTests<>BaseStationAircraftList_ExceptionCaught_Is_Raised_When_Exception_Is_Raised_During_Message_Processing,MagicNumber
vradarserver@vrs,AdsbTranslatorTests<>AdsbTranslator_Translate_Decodes_Target_State_Version_1_Target_Heading_Correctly,MagicNumber
vradarserver@vrs,CidrTests<>Cidr_Default_Constructor_Initialises_To_Known_State,MagicNumber
vradarserver@vrs,AircraftListJsonBuilderTests<>AircraftListJsonBuilder_Returns_Full_List_Of_Feeds,MagicNumber
vradarserver@vrs,FeedsControllerTests<>FeedsController_GetPolarPlot_Returns_Slices,MagicNumber
ExtendRealityLtd@Zinnia.Unity,FloatMedianFinderTest<>TransformInactiveComponent,MagicNumber
SMBenedict173@General-Anesthesia-Simulator,ImageTests<>OnAfterDeserializeMakeFillOriginZeroIfNotBetweenZeroAndThree,MagicNumber
ExtendRealityLtd@Zinnia.Unity,FloatActionLiveMock<>ChangedEmitted,MagicNumber
virtuallynaked@virtually-naked,IntegerUtilsTest<>TestMod,MagicNumber
vradarserver@vrs,MergedFeedListenerTests<>MergedFeedListener_SetListener_Passes_Through_Receiver_Id_On_BaseStation_Messages,MagicNumber
kurotu@VRCQuestTools,ArktoonMaterialTests<>EmissiveFreak,MagicNumber
iamtomhewitt@jet-dash-vr,HighscoreManagerTests<>ShouldNotSaveHighscore,MagicNumber
vradarserver@vrs,AutoConfigWebServerTests<>AutoConfigWebServer_Configuration_Settings_Applied_When_New_Configuration_Saved,MagicNumber
vradarserver@vrs,JsonExample<>Responder_SendBinary_Throws_If_Binary_Is_Null,MagicNumber
SMBenedict173@General-Anesthesia-Simulator,TextEditorBackspaceDelete<>TextEditorWithUTF16_MiddleCursorOnDelete_RemovesCharacter,MagicNumber
vradarserver@vrs,ListenerTests<>Listener_Connect_Does_Not_Increment_TotalMessages_When_Compressor_Returns_Null,MagicNumber
vradarserver@vrs,ListenerTests<>Listener_Connect_Keeps_NonIcao24Address_If_FineFormatTisB_With_NonIcao24_Address,MagicNumber
vradarserver@vrs,BaseStationDatabaseTests_SQLite<>SQLite_BaseStationDatabase_GetSystemEvents_Returns_Empty_List_If_File_Does_Not_Exist,MagicNumber
vradarserver@vrs,AccessConfigurationTests<>AccessConfiguration_SetRestrictedPath_Allows_Overwrites,MagicNumber
vradarserver@vrs,ExpiringListTests<>ExpiringList_AddOrRefresh_Updates_If_Adding_Same_Item_Twice,MagicNumber
icosa-gallery@open-brush,TestStatelessRng<>TestUint32ToFloat,MagicNumber
vradarserver@vrs,AircraftTests<>Aircraft_PropertyChanged_Properties_Are_Correctly_Updated_When_Property_Changes,MagicNumber
vradarserver@vrs,AdsbTranslatorTests<>AdsbTranslator_Translate_Decodes_TCAS_Threat_Range_Correctly,MagicNumber
vradarserver@vrs,ListenerTests<>Listener_Connect_Updates_Statistics_When_Port30003_Message_Received,MagicNumber
virtuallynaked@virtually-naked,RigidTransformTest<>TestFromMatrix,MagicNumber
ExtendRealityLtd@Zinnia.Unity,TimeSpanToFloatTest<>TransformTotalMilliseconds,MagicNumber
ExtendRealityLtd@Zinnia.Unity,ObjectDistanceComparatorMock<>Process,MagicNumber
ExtendRealityLtd@Zinnia.Unity,FloatSubtractorTest<>TransformWithIndex,MagicNumber
vradarserver@vrs,FeedsControllerTests<>FeedsController_AircraftList_Can_Specify_Feed_V3,MagicNumber
vradarserver@vrs,AdsbTranslatorTests<>AdsbTranslator_Translate_Decodes_Gillham_Altitudes_Correctly,MagicNumber
ExtendRealityLtd@Zinnia.Unity,FloatMaxFinderTest<>TransformInactiveComponent,MagicNumber
icosa-gallery@open-brush,TestMathUtils<>TestEllipsoidTangent_Pld,MagicNumber
vradarserver@vrs,AircraftListJsonBuilderTests<>AircraftListJsonBuilder_Skips_Altitude_Changes_In_FullTrackCoordinates_When_FullTrack_Speed_Is_Requested,MagicNumber
SMBenedict173@General-Anesthesia-Simulator,TextEditorBackspaceDelete<>TextEditorWithUTF16_MiddleCursorOnBackspaceAndRightSurrogate_RemovesBothSurrogates,MagicNumber
SMBenedict173@General-Anesthesia-Simulator,ImageTests<>OnPopulateMeshWithTypeTiledNoBorderGeneratesExpectedResults,MagicNumber
vradarserver@vrs,RawMessageTranslatorTests<>RawMessageTranslator_Translate_Copies_SignalLevel_From_ModeSMessage_To_BaseStationMessage,MagicNumber
vradarserver@vrs,BaseStationDatabaseTests_SQLite<>SQLite_BaseStationDatabase_UpdateLocation_Correctly_Updates_Record,MagicNumber
vradarserver@vrs,AdsbTranslatorTests<>AdsbTranslator_Translate_Decodes_TCAS_Threat_Bearing_Correctly,MagicNumber
vradarserver@vrs,JsonExample<>Responser_SendBinary_Enables_Compression_When_Requested,MagicNumber
vradarserver@vrs,ExtractedBytesTests<>ExtractedBytes_Clone_Returns_A_Deep_Copy,MagicNumber
UMI3D@UMI3D-SDK,AbstractSkeleton_Test<>Compute_ListWithEmpties,MagicNumber
vradarserver@vrs,BaseStationDatabaseTests_SQLite<>SQLite_BaseStationDatabase_InsertLocation_Throws_If_Writes_Disabled,MagicNumber
vradarserver@vrs,ObservableClass<>NotifyList_ListChanged_Raised_If_Observable_Object_Changes_After_AddNew,MagicNumber
vradarserver@vrs,ServerReceiverJsonTests<>ServerReceiverJson_ToModel_Receiver_Returns_Model_Based_On_Receiver,MagicNumber
vradarserver@vrs,JsonExample<>Responder_SendAudio_Throws_If_MimeType_Is_Null,MagicNumber
vradarserver@vrs,CorsHandlerTests<>CorsHandler_Preflight_Accepts_All_Requested_Headers,MagicNumber
vradarserver@vrs,PluginSettingsTests<>PluginSettings_Read_Write_Long_Works,MagicNumber
vradarserver@vrs,GreatCircleMathsTests<>GreatCircleMaths_Distance_Calculates_Correct_Distances,MagicNumber
ExtendRealityLtd@Zinnia.Unity,Vector3ToFloatTest<>TransformExtractY,MagicNumber
ExtendRealityLtd@Zinnia.Unity,GameObjectObservableCounterTest<>Clear,MagicNumber
vradarserver@vrs,LogDatabaseTests<>LogDatabase_UpdateClient_Updates_Existing_Client_Records_In_Different_Cultures,MagicNumber
vradarserver@vrs,LogDatabaseTests<>LogDatabase_UpdateClient_Updates_Existing_Client_Records,MagicNumber
watson-developer-cloud@unity-sdk,DiscoveryV1IntegrationTests<>TestCreateConfiguration,MagicNumber
iamtomhewitt@vr-pacman,PacmanScoreTests<>AddingScoreWorks,MagicNumber
vradarserver@vrs,EventHelperTests<>RaiseQuickly_ArgsBuilder_Raises_Event_To_Multiple_Handlers,MagicNumber
vradarserver@vrs,MergedFeedListenerTests<>MergedFeedListener_SetListener_BaseStationMessage_Events_On_Listeners_Passed_Through,MagicNumber
icosa-gallery@open-brush,FbxIOPluginRegistryTest<>TestBasics,MagicNumber
vradarserver@vrs,ExpiringDictionaryTests<>ExpiringDictionary_SnapshotAndRefresh_Refreshes_Items,MagicNumber
vradarserver@vrs,AircraftSanityCheckerTests<>AircraftSanityChecker_FirstGoodPosition_Returns_Correct_Values,MagicNumber
augcog@ISAACS_Interface,AverageHeadingAlignmentStrategyTests<>MeanAngleOver360Negative,MagicNumber
icosa-gallery@open-brush,TestStatelessRng<>TestUniformity_InIntRangeSmall,MagicNumber
watson-developer-cloud@unity-sdk,SpeechToTextV1IntegrationTests<>TestAddWords,MagicNumber
vradarserver@vrs,BaseStationDatabaseTests_SQLite<>SQLite_BaseStationDatabase_GetManyAircraftAndFlightsCountByCode_Returns_Empty_Collection_If_File_Does_Not_Exist,MagicNumber
vradarserver@vrs,MergedFeedListenerTests<>MergedFeedListener_ExceptionCaught_Raised_If_Exception_Thrown_By_BaseStation_Event_Handler,MagicNumber
SMBenedict173@General-Anesthesia-Simulator,AspectRatioFitterTests<>TestFitInParent,MagicNumber
vradarserver@vrs,BaseStationDatabaseTests_SQLite<>SQLite_BaseStationDatabase_CreateDatabaseIfMissing_Writes_Google_Map_Default_Centre_As_Default_Location,MagicNumber
dioram@Elektronik,ParsingTests<>TopicsTest,MagicNumber
augcog@ISAACS_Interface,SQLiteCacheTest<>ReInit,MagicNumber
vradarserver@vrs,ReportsControllerTests<>ReportRows_IcaoReport_Returns_Aircraft_From_FetchRows,MagicNumber
hotbreakb@Capstone_Design,VectorTests<>Vector_AngleTo,MagicNumber
hotbreakb@Capstone_Design,VectorTests<>Vector_Left,MagicNumber
vradarserver@vrs,ObservableClass<>NotifyList_ApplySort_Is_Not_Implemented,MagicNumber
ExtendRealityLtd@Zinnia.Unity,FloatRangeTest<>DefaultConstructor,MagicNumber
vradarserver@vrs,ObservableClass<>NotifyList_Remove_Struct_With_Events,MagicNumber
vimeo@vimeo-unity-sdk,VideoChunkTest<>GetBytesUploaded_Returns_Zero_Before_Uploading,MagicNumber
vradarserver@vrs,BaseStationDatabaseTests_SQLite<>SQLite_BaseStationDatabase_DeleteLocation_Does_Nothing_If_File_Not_Configured,MagicNumber
UMI3D@UMI3D-SDK,BindingManager_Test<>RemoveBinding_Downgrade,MagicNumber
vradarserver@vrs,RouteTests<>Route_Constructor_Initialises_To_Known_State_And_Properties_Work,MagicNumber
vradarserver@vrs,PluginSettingsTests<>PluginSettings_Read_Write_DateTime_Works,MagicNumber
icosa-gallery@open-brush,FbxBindingTableTest<>TestBasics,MagicNumber
vradarserver@vrs,TestFileInfo<>DirectoryCache_Logs_Exceptions_Thrown_By_Provider_FolderExists,MagicNumber
tterpi@VRSketchingGeometry,PatchSketchObjectCommandTest<>AddSegmentContinuousCommandRedo,MagicNumber
dioram@Elektronik,ParsingTests<>MessageDataHeaderTest,MagicNumber
vradarserver@vrs,StandingDataManagerTests<>StandingDataManager_FindRoute_Returns_Correct_Information_For_Simple_Flight_Number,MagicNumber
ExtendRealityLtd@Zinnia.Unity,MockProcessable<>Awake,MagicNumber
tterpi@VRSketchingGeometry,MaterialSerializationTest<>ApplyMaterialProperties_Smoothness,MagicNumber
vradarserver@vrs,BaseStationDatabaseTests_SQLite<>SQLite_BaseStationDatabase_UpdateSession_Correctly_Updates_Record,MagicNumber
vradarserver@vrs,EventHelperTests<>RaiseQuickly_ArgsBuilder_Exceptions_In_Handlers_Stop_Propagation,MagicNumber
dioram@Elektronik,ReadingTestsYaml<>ContainersTree,MagicNumber
icosa-gallery@open-brush,FbxBlendShapeTest<>TestBasics,MagicNumber
vradarserver@vrs,BaseStationDatabaseTests_SQLite<>SQLite_BaseStationDatabase_InsertLocation_Works_For_Different_Cultures,MagicNumber
