Project Name,Test Function,Smell Type
vradarserver@vrs,BaseStationDatabaseTests_SQLite<>SQLite_BaseStationDatabase_InsertFlight_Works_In_Different_Cultures,UnknownTest
vradarserver@vrs,DisposableCache<>AircraftOnlineLookupManager_Lookup_Passes_Through_BaseStationAircraft_To_Cache,UnknownTest
tterpi@VRSketchingGeometry,PatchPerformanceTest<>GeneratePatchVerticesSmall_Unoptimized,UnknownTest
vradarserver@vrs,MapPluginHtmlManipulatorTests<>MapPluginHtmlManipulator_Replaces_Marker_With_Google_Maps_Reference,UnknownTest
vradarserver@vrs,SplashPresenterTests<>SplashPresenter_StartApplication_Does_Not_Create_Admin_User_If_Name_Missing,UnknownTest
vradarserver@vrs,TargetStateAndStatusMessageTests<>TargetStateAndStatusMessage_Constructor_Initialises_To_Known_State_And_Properties_Work,UnknownTest
virtuallynaked@virtually-naked,TwistTest<>TestCalculateDelta,UnknownTest
vradarserver@vrs,BaseStationDatabaseTests_SQLite<>SQLite_BaseStationDatabase_GetOrInsertAircraftByCode_Deals_With_Null_Country,UnknownTest
vradarserver@vrs,FilterEnumTests<>FilterEnum_Constructor_Initialises_To_Known_State_And_Properties_Work,UnknownTest
SMBenedict173@General-Anesthesia-Simulator,ScrollRectTests<>CalculateOffsetUnrestrictedShouldNotClamp,UnknownTest
tana@Mondeto,SceneLoaderTests<>EulerTest,UnknownTest
vradarserver@vrs,MainPresenterTests<>MainPresenter_VersionChecker_Can_Be_Invoked_Manually,UnknownTest
vradarserver@vrs,BaseStationDatabaseTests_SQLite<>SQLite_BaseStationDatabase_UpdateAircraft_Correctly_Updates_Record,UnknownTest
dioram@Elektronik,ImagesTests<>OfflineImage,UnknownTest
vradarserver@vrs,NotPlugin<>PluginManager_LoadPlugins_Does_Nothing_If_Plugin_Folder_Does_Not_Exist,UnknownTest
nadir500@USN-VR-Unilateral-spatial-neglect-virtual-reality,FrameValidator<>CenterIsBetweenJoints,UnknownTest
vradarserver@vrs,WebSiteTests<>WebSite_AttachSiteToServer_Allows_Default_File_System_Site_Pages_To_Be_Served,UnknownTest
icosa-gallery@open-brush,TestPlaneExtensions<>TestReflectRandom,UnknownTest
vradarserver@vrs,BaseStationDatabaseTests_SQLite<>SQLite_BaseStationDatabase_GetAircraftById_Returns_Null_If_Aircraft_Does_Not_Exist,UnknownTest
Unity-Technologies@InputSystem,CorePerformanceTests<>Performance_MakeCircles,UnknownTest
dioram@Elektronik-Tools-2.0,PointsStressTests<>Create,UnknownTest
vradarserver@vrs,ListenerTests<>Listener_Connect_Strips_Parity_From_ModeSMessages_When_Indicated,UnknownTest
BIVROST@360PlayerWindows,HTTPTest<>CanHttpAsync,UnknownTest
vradarserver@vrs,MainPresenterTests<>MainPresenter_VersionChecker_Invoked_On_First_Heartbeat_After_Check_Period_Has_Elapsed,UnknownTest
vradarserver@vrs,BaseStationDatabaseTests_SqlServer<>SqlServer_BaseStationDatabase_GetFlights_Ignores_Case_On_Sort_Column_Names,UnknownTest
vradarserver@vrs,TimeSpanClass<>XmlSerialiser_Deserialise_TextReader_Produces_Correct_Object_For_ListOfStrings,UnknownTest
virtuallynaked@virtually-naked,TwistSwingTest<>TestDecompose,UnknownTest
vradarserver@vrs,TimeSpanClass<>XmlSerialiser_Serialise_Stream_Produces_Expected_Text_For_ByteList_Class,UnknownTest
vimeo@vimeo-unity-sdk,DepthkitPlayTest<>Vimeo_Player_Logs_Error_For_Old_Unity_Versions,UnknownTest
vradarserver@vrs,TimeSpanClass<>XmlSerialiser_Deserialise_Stream_Produces_Correct_Object_For_SimpleParentClass_With_Null_Child,UnknownTest
vradarserver@vrs,FeedsControllerTests<>FeedsController_AircraftList_V2_POST_Can_Post_Known_Aircraft_Ids_And_QueryString_Values,UnknownTest
FarahKamleh@Group4.Project3,Dummy<>NodeTestError,UnknownTest
vradarserver@vrs,MainPresenterTests<>MainPresenter_VersionChecker_Not_Invoked_If_Automatic_Updating_Is_Prohibited_After_First_Tick,UnknownTest
dioram@Elektronik-Tools-2.0,RetranslatorTests<>TrackedObjectsTest,UnknownTest
vradarserver@vrs,BaseStationAircraftTests<>BaseStationAircraft_Equals_Returns_True_When_Comparing_Against_Object_With_Identical_Properties,UnknownTest
vradarserver@vrs,TimeSpanClass<>XmlSerialiser_Serialise_TextWriter_Produces_Expected_Text_For_IgnoreAttributeClass,UnknownTest
vradarserver@vrs,MainPresenterTests<>MainPresenter_VersionChecker_Logs_Exceptions,UnknownTest
tterpi@VRSketchingGeometry,PatchPerformanceTest<>GeneratePatchVerticesSmall_Optimized,UnknownTest
vradarserver@vrs,FilterRangeTests<>FilterRange_Equals_Returns_True_When_All_Properties_Match,UnknownTest
vradarserver@vrs,CodeBlockTests<>CodeBlock_Constructor_Initialises_To_Known_State_And_Properties_Work,UnknownTest
vradarserver@vrs,BaseStationDatabaseTests_SQLite<>SQLite_BaseStationDatabase_CreateDatabaseIfMissing_Writes_Correct_Info_Record_In_Different_Cultures,UnknownTest
PastaTime@DataRepVR,ShapePoolGetAuto<>Sphere,UnknownTest
willychang21@MapboxARGame,TileJSONTest<>MapboxSatellite,UnknownTest
vradarserver@vrs,TimeSpanClass<>XmlSerialiser_Serialise_TextWriter_Produces_Expected_Text_For_ListOfStrings,UnknownTest
SMBenedict173@General-Anesthesia-Simulator,SelectableTest<>SettingInteractableWithNoEventSystemShouldNotCrash,UnknownTest
alvinquach@jpl-trek-vr,BoundingBoxUtilsTests<>ExpandToSquare_BoundingBoxFCenter_CorrectResults,UnknownTest
vradarserver@vrs,ListenerTests<>Listener_Connect_Passes_Port30003_Messages_To_Port30003_Message_Translator,UnknownTest
vrm-c@UniVRM,UniVRMSerializeTests<>BlendShapeGroupTestError,UnknownTest
vradarserver@vrs,BaseStationDatabaseTests_SQLite<>SQLite_BaseStationDatabase_CreateDatabaseIfMissing_Does_Nothing_If_FileName_Is_Null,UnknownTest
GameLabGraz@Maroon,VrSceneValidationTests<>SceneHasWhiteboardInteractive,UnknownTest
icosa-gallery@open-brush,TestMemory<>TestMemoryListForSave,UnknownTest
icosa-gallery@open-brush,TestColorPicker<>HslHsvHsl,UnknownTest
vradarserver@vrs,PluginManifestStorageTests<>PluginManifestStorage_LoadForPlugin_Does_Not_Load_Content_If_File_Does_Not_Exist,UnknownTest
dioram@Elektronik,InfinitePlanesTests<>Create,UnknownTest
icosa-gallery@open-brush,TestGeometryPool<>TestGeometryPool_RoundTripToBackingFile,UnknownTest
vradarserver@vrs,BaseStationDatabaseTests_SqlServer<>SqlServer_BaseStationDatabase_UpdateFlight_Truncates_Milliseconds_From_Date,UnknownTest
vradarserver@vrs,BaseStationDatabaseTests_SqlServer<>SqlServer_BaseStationDatabase_GetManyAircraftAndFlightsCountByCode_Returns_Aircraft_Object_For_ICAO24_Code,UnknownTest
vradarserver@vrs,GlobalCoordinateTests<>GlobalCoordinate_Default_Constructor_Initialises_To_Known_State_And_Properties_Work,UnknownTest
vradarserver@vrs,TimeSpanClass<>XmlSerialiser_Deserialise_Stream_Produces_Correct_Object_For_ValueTypes,UnknownTest
SMBenedict173@General-Anesthesia-Simulator,SceneWithNestedLayoutElementsLoad<>SceneWithNestedLayoutGroupLoads,UnknownTest
vradarserver@vrs,FeedsControllerTests<>FeedsController_AircraftList_Can_Specify_Single_Sort_Column_V2_GET,UnknownTest
vradarserver@vrs,PictureDetailTests<>PictureDetail_Equals_Returns_True_When_Comparing_Against_Object_With_Identical_Properties,UnknownTest
hotbreakb@Capstone_Design,ListAndArrayExtensionTests<>InsertMany_Sequential,UnknownTest
Unity-Technologies@InputSystem,CorePerformanceTests<>Performance_TwoTouchesOverThreeFrames,UnknownTest
icosa-gallery@open-brush,FbxVector2Test<>TestEquality,UnknownTest
vradarserver@vrs,NotPlugin<>PluginManager_LoadPlugins_Ignores_Files_With_No_Manifest,UnknownTest
dioram@Elektronik,InfinitePlanesTests<>UpdateNormals,UnknownTest
virtuallynaked@virtually-naked,SwingConstraintTest<>TestClamp_OnAxis,UnknownTest
vradarserver@vrs,JavascriptManipulatorConfigurationTests<>JavascriptManipulatorConfiguration_RemoveTextResponseManipulator_Ignores_Null_Removal,UnknownTest
vradarserver@vrs,BaseStationDatabaseTests_SqlServer<>SqlServer_BaseStationDatabase_RecordManyMissingAircraft_Creates_Almost_Empty_Aircraft_Record,UnknownTest
vradarserver@vrs,PolarPlotterTests<>PolarPlotter_AddCheckedCoordinate_Does_Not_Check_Altitudes_For_Sanity,UnknownTest
vradarserver@vrs,BaseStationDatabaseTests_SQLite<>SQLite_BaseStationDatabase_UpsertManyFlights_Updates_Existing_Flights,UnknownTest
icosa-gallery@open-brush,FbxDouble3Test<>TestEquality,UnknownTest
watson-developer-cloud@unity-sdk,SpeechToTextV1IntegrationTests<>WaitForAudio,UnknownTest
vradarserver@vrs,UniversalPlugAndPlayManagerTests<>UniversalPlugAndPlayManager_Initialise_Clears_IsRouterPresent_If_UPnP_COM_Component_Throws,UnknownTest
vradarserver@vrs,BaseStationDatabaseTests_SqlServer<>SqlServer_BaseStationDatabase_InsertLocation_Correctly_Inserts_Record,UnknownTest
vradarserver@vrs,LogDatabaseTests<>LogDatabase_UpdateSession_Updates_Existing_Session_Record_In_Different_Cultures,UnknownTest
39M@M,TransformCopyTranslation<>IsTranslated,UnknownTest
dioram@Elektronik,ContainerTreeTests<>WriteSnapshot,UnknownTest
vradarserver@vrs,BackgroundDataDownloaderTests<>BackgroundDataDownloader_Heartbeat_Tick_Logs_Exceptions_From_Updater,UnknownTest
dioram@Elektronik-Tools-2.0,InfinitePlanesTests<>Remove,UnknownTest
vradarserver@vrs,LogTests<>Log_Truncate_Does_Nothing_If_Folder_Missing,UnknownTest
Unity-Technologies@InputSystem,InputForUITests<>ActionMapWithUnboundRequiredAction_ShouldGenerateWarning,UnknownTest
vradarserver@vrs,InternetClientSettingsTests<>InternetClientSettings_Constructor_Initialises_To_Known_State_And_Properties_Work,UnknownTest
vradarserver@vrs,ReportFlightJsonTests<>ReportFlightJson_Constructor_Initialises_To_Known_State_And_Properties_Work,UnknownTest
vradarserver@vrs,ReportsControllerTests<>ReportRows_RegistrationReport_Logs_Exceptions_Raised_During_Report_Generation,UnknownTest
vrm-c@UniVRM,JsonFormatterTests<>ReUseFormatter,UnknownTest
dioram@Elektronik-Tools-2.0,RetranslatorTests<>ObservationsTest,UnknownTest
virtuallynaked@virtually-naked,SwingTest<>TestFromTo,UnknownTest
vradarserver@vrs,FeedsControllerTests<>FeedsController_AircraftList_Can_Specify_ServerTimeTicks_V2_POST,UnknownTest
vrm-c@UniVRM,MatrixTests<>ExtractMirror_MinusXYZ,UnknownTest
icosa-gallery@open-brush,TestTransformExtensions<>TestRelativeAccessor_UnrelatedGet,UnknownTest
mattrdowney@planetaria,NewTestScript<>NewTestScriptSimplePasses,UnknownTest
vradarserver@vrs,VectorVelocityTests<>VectorVelocity_Recalculates_When_Properties_Change,UnknownTest
vradarserver@vrs,AircraftListJsonBuilderTests<>AircraftListJsonBuilder_Passes_True_IgnoreInvisibleFeeds_Parameter_To_FeedManager_When_Fetching_Source_Feed,UnknownTest
vradarserver@vrs,BaseStationDatabaseTests_SQLite<>SQLite_BaseStationDatabase_UpsertManyFlights_Inserts_New_Flights,UnknownTest
immersivecognition@unity-experiment-framework,TestSessionBehaviour<>DuplicateHeaders,UnknownTest
dioram@Elektronik,ConnectionsTests<>Clear,UnknownTest
UMI3D@UMI3D-SDK,BindingLoader_Test<>ReadUMI3DExtension_MultiBinding,UnknownTest
virtuallynaked@virtually-naked,SwingTest<>TestAsQuaternion,UnknownTest
vradarserver@vrs,UniversalPlugAndPlayManagerTests<>UniversalPlugAndPlayManager_Initialise_Clears_IsRouterPresent_If_UPnP_COM_ComponentThrows_When_Exposing_Static_Port_Mappings,UnknownTest
PastaTime@DataRepVR,ShapePoolGetAuto<>Compound,UnknownTest
virtuallynaked@virtually-naked,RigidTransformTest<>TestFromRotationAboutCenter,UnknownTest
vradarserver@vrs,AircraftListJsonBuilderTests<>AircraftListJsonBuilder_Passes_False_IgnoreInvisibleFeeds_Parameter_To_FeedManager_When_Fetching_Source_Feed,UnknownTest
vrm-c@UniVRM,ExpressionTests<>DuplicatedMaterialUVBindings,UnknownTest
UMI3D@UMI3D-SDK,PoseManager_Test<>PlayPoseClip,UnknownTest
vradarserver@vrs,FeedsControllerTests<>FeedsController_AircraftList_Can_Specify_Browser_Location_V3,UnknownTest
vradarserver@vrs,BaseStationDatabaseTests_SQLite<>SQLite_BaseStationDatabase_GetOrInsertAircraftByCode_Looks_Up_ModeSCountry,UnknownTest
vradarserver@vrs,BaseStationDatabaseTests_SQLite<>SQLite_BaseStationDatabase_GetCountOfFlights_Counts_Equality_Criteria,UnknownTest
vradarserver@vrs,RebroadcastServerTests<>RebroadcastServer_Dispose_Does_Not_Care_If_Feed_Is_Null,UnknownTest
vradarserver@vrs,BaseStationDatabaseTests_SqlServer<>SqlServer_BaseStationDatabase_GetManyAircraftByCode_Transparently_Handles_Call_Splitting_When_Number_Of_Icaos_Exceeds_MaxParameters,UnknownTest
UMI3D@UMI3D-SDK,UserCaptureBindingLoader_Test<>ReadUMI3DExtension_BoneBinding,UnknownTest
icosa-gallery@open-brush,FbxQuaternionTest<>TestEquality,UnknownTest
JPMMaia@interactive-collaboration-platform-in-AR,TaskTests<>TaskTestsLoadSave,UnknownTest
vradarserver@vrs,BaseStationDatabaseTests_SQLite<>SQLite_BaseStationDatabase_GetFlightsForAircraft_Restricts_Search_To_Single_Aircraft,UnknownTest
vradarserver@vrs,BaseStationDatabaseTests_SQLite<>SQLite_BaseStationDatabase_UpsertAircraftLookup_Does_Not_Raise_AircraftUpdated_On_Insert,UnknownTest
icosa-gallery@open-brush,FbxLayerContainerTest<>TestBasics,UnknownTest
vradarserver@vrs,AccessConfigurationTests<>AccessConfiguration_IsPathAccessible_StringVersion_Rejects_Or_Allows_Requests,UnknownTest
vradarserver@vrs,TimeSpanClass<>XmlSerialiser_Deserialise_TextReader_Produces_Correct_Object_For_IgnoreAttributeClass,UnknownTest
XRTK@com.xrtk.core,TestFixture_01_MixedRealityToolkitTests<>Test_04_06_MixedRealityDataProviderNameDoesNotReturn,UnknownTest
UMI3D@UMI3D-SDK,CollaborationBindingLoader_Test<>ReadUMI3DExtension_MultiBinding,UnknownTest
Unity-Technologies@InputSystem,InputForUITests<>DefaultActions_ShouldNotGenerateAnyVerificationWarnings,UnknownTest
vradarserver@vrs,TimeSpanClass<>XmlSerialiser_Deserialise_TextReader_Produces_Correct_Object_For_SimpleParentClass_With_Null_Child,UnknownTest
vradarserver@vrs,ListenerTests<>Listener_Connect_Ignores_Extracted_Parity_On_Port30003_Messages,UnknownTest
vradarserver@vrs,BaseStationDatabaseTests_SqlServer<>SqlServer_BaseStationDatabase_GetFlights_Ignores_Unknown_Sort_Columns,UnknownTest
vradarserver@vrs,BaseStationDatabaseTests_SqlServer<>SqlServer_BaseStationDatabase_RecordMissingAircraft_Updates_Existing_Empty_Records,UnknownTest
icosa-gallery@open-brush,TestQuaternionExtensions<>TestLogExpIdentity,UnknownTest
dioram@Elektronik,TrackedObjsTests<>UpdateColors,UnknownTest
vradarserver@vrs,BaseStationDatabaseTests_SqlServer<>SqlServer_BaseStationDatabase_GetFlightsForAircraft_Copies_Database_Record_To_Flight_Object,UnknownTest
virtuallynaked@virtually-naked,SwingTest<>TestCalculateApplyDeltaRoundtrip,UnknownTest
vradarserver@vrs,HtmlManipulatorConfigurationTests<>HtmlManipulatorConfiguration_RemoveTextResponseManipulator_Ignores_Null_Removal,UnknownTest
vradarserver@vrs,PluginTests<>Plugin_Startup_Loads_Options,UnknownTest
vradarserver@vrs,LogDatabaseTests<>LogDatabase_EstablishSession_Writes_Session_Record_In_Different_Cultures,UnknownTest
dioram@Elektronik,TrackedObjsTests<>Create,UnknownTest
FarahKamleh@Group4.Project3,VRMImportExportTests<>MeshCopyTest,UnknownTest
dioram@Elektronik-Tools-2.0,InfinitePlanesTests<>UpdateNormals,UnknownTest
vradarserver@vrs,BaseStationDatabaseTests_SQLite<>SQLite_BaseStationDatabase_UpsertManyAircraft_Inserts_New_Aircraft,UnknownTest
vrm-c@UniVRM,VRMLoadTest<>VrmTestModelsTests,UnknownTest
dioram@Elektronik-Tools-2.0,DataRecorderSubscription<>SubscribeConnectablePointCloudContainer,UnknownTest
dioram@Elektronik,RetranslatorTests<>ObservationsTest,UnknownTest
vradarserver@vrs,FlightSimulatorExceptionTests<>FlightSimulatorXException_Complies_With_Exception_Spec,UnknownTest
vradarserver@vrs,AdsbTranslatorTests<>AdsbTranslator_Translate_Never_Throws_Exceptions_When_Decoding_Invalid_Gillham_Altitudes,UnknownTest
dioram@Elektronik-Tools-2.0,TrackedObjsTests<>UpdatePositionsRandom,UnknownTest
tterpi@VRSketchingGeometry,PatchPerformanceTest<>GeneratePatchVertices_Unoptimized,UnknownTest
vradarserver@vrs,TimeSpanClass<>XmlSerialiser_Serialise_Stream_Produces_Expected_Text_For_DateClass,UnknownTest
UMI3D@UMI3D-SDK,AnimatedSubskeleton_Test<>StartParameterSelfUpdate_NoParameter,UnknownTest
vradarserver@vrs,ListenerTests<>Listener_Connect_Begins_Reading_Content_From_Connection_When_Connection_Established,UnknownTest
icosa-gallery@open-brush,FbxLayerElementArrayTemplateIntTest<>TestBasics,UnknownTest
vradarserver@vrs,BaseStationDatabaseTests_SQLite<>SQLite_BaseStationDatabase_GetOrInsertAircraftByCode_Deals_With_Unknown_Country,UnknownTest
vradarserver@vrs,PolarPlotterTests<>PolarPlotter_AddCoordinate_Rounds_Bearings_Correctly,UnknownTest
vradarserver@vrs,TestFileInfo<>DirectoryCache_Folder_Change_Triggers_Background_File_Load,UnknownTest
vradarserver@vrs,BaseStationDatabaseTests_SQLite<>SQLite_BaseStationDatabase_RecordManyMissingAircraft_Creates_Almost_Empty_Aircraft_Record,UnknownTest
nadir500@USN-VR-Unilateral-spatial-neglect-virtual-reality,ListAndArrayExtensionTests<>InsertMany_Sequential,UnknownTest
vradarserver@vrs,ListenerTests<>Listener_Connect_Passes_Compressed_Messages_Through_BaseStationMesageCompressor,UnknownTest
vradarserver@vrs,BaseStationDatabaseTests_SQLite<>SQLite_BaseStationDatabase_UpsertManyAircraft_Updates_Existing_Lookups,UnknownTest
vradarserver@vrs,MapPluginHtmlManipulatorTests<>MapPluginHtmlManipulator_Does_Not_Replace_Stylesheet_With_Google_Maps_Reference,UnknownTest
XRTK@com.xrtk.core,TestFixture_02_InteractionDefinitionTests<>Test_04_01_02_SpeedChecks,UnknownTest
vradarserver@vrs,BaseStationDatabaseTests_SQLite<>SQLite_BaseStationDatabase_Transactions_Can_Rollback_Inserts,UnknownTest
ChanyaVRC@VRCOscLib,OscAvatarConfigTests<>CreateAllTest,UnknownTest
ExtendRealityLtd@Zinnia.Unity,AnyActionMock<>RemoveActionListenersCorrectly,UnknownTest
vradarserver@vrs,BaseStationDatabaseTests_SQLite<>SQLite_BaseStationDatabase_UpdateSession_Correctly_Updates_Record,UnknownTest
tterpi@VRSketchingGeometry,RibbonPerformanceTest<>SetControlPoints_Performance,UnknownTest
Unity-Technologies@InputSystem,TestDeviceWithMultiBitControl<>State_StateChangeMonitor_CanBeAddedFromMonitorCallback,UnknownTest
icosa-gallery@open-brush,FbxAnimCurveDefTest<>TestKeyModifyEndBeforeKeyModifyBegin,UnknownTest
vradarserver@vrs,BaseStationDatabaseTests_SqlServer<>SqlServer_BaseStationDatabase_GetCountOfFlights_Counts_Range_Criteria,UnknownTest
vradarserver@vrs,ListenerTests<>Listener_Dispose_Calls_Connector_Dispose,UnknownTest
vimeo@vimeo-unity-sdk,AVProVideoPlayTest<>Can_Stream_Video_With_Valid_Token,UnknownTest
BIVROST@360PlayerWindows,YoutubeTest<>ShouldParseURI,UnknownTest
vradarserver@vrs,BaseStationDatabaseTests_SQLite<>SQLite_BaseStationDatabase_UpdateLocation_Correctly_Updates_Record,UnknownTest
nadir500@USN-VR-Unilateral-spatial-neglect-virtual-reality,TransformCopyTranslation<>IsTranslated,UnknownTest
vradarserver@vrs,BeastMessageBytesExtractorTests<>BeastMessageBytesExtractor_ExtractMessageBytes_Extracts_Messages_From_Beast_Binary,UnknownTest
icosa-gallery@open-brush,TestMathUtils<>TestTransformVector4AsZDistance,UnknownTest
FarahKamleh@Group4.Project3,MatrixTests<>ExtractMirror_MinusXYZ,UnknownTest
vradarserver@vrs,BackgroundDataDownloaderTests<>BackgroundDataDownloader_Heartbeat_Tick_Does_Not_Run_Updater_Or_Loader_If_Under_An_Hour_Since_Last_Run,UnknownTest
hotbreakb@Capstone_Design,LeapCStressTests<>TestCreateDestroyWithConfigRequest,UnknownTest
vradarserver@vrs,ReportsControllerTests<>ReportRows_RegistrationReport_Passes_Single_Aircraft_To_Get_Count_Of_Rows,UnknownTest
SMBenedict173@General-Anesthesia-Simulator,SceneWithNestedLayoutElementsLoad<>SceneWithNestedContentSizeFitterLoads,UnknownTest
vradarserver@vrs,FeedsControllerTests<>FeedsController_AircraftList_Can_Specify_ServerTimeTicks_V2_GET,UnknownTest
PastaTime@DataRepVR,InteractionCShapeTests<>GetDebugLines,UnknownTest
vradarserver@vrs,BaseStationDatabaseTests_SQLite<>SQLite_BaseStationDatabase_GetDatabaseHistory_Retrieves_All_Records_In_DBHistory_Table,UnknownTest
vradarserver@vrs,BaseStationDatabaseTests_SqlServer<>SqlServer_BaseStationDatabase_GetFlights_Can_Filter_Flights_By_Equality_Criteria,UnknownTest
vradarserver@vrs,SplashPresenterTests<>SplashPresenter_StartApplication_CoarseListenerTimeout_Command_Line_Switch_Is_Benign,UnknownTest
UMI3D@UMI3D-SDK,PoseEditorService_Test<>ResetSkeleton,UnknownTest
vradarserver@vrs,PluginTests<>Plugin_RegisterImplementations_Does_Nothing,UnknownTest
vradarserver@vrs,TimeSpanClass<>XmlSerialiser_Deserialise_TextReader_Produces_Correct_Object_For_DateClass,UnknownTest
virtuallynaked@virtually-naked,TwistSwingConstraintTest<>TestCenter,UnknownTest
dioram@Elektronik,TrackedObjsTests<>UpdatePositions,UnknownTest
PastaTime@DataRepVR,InteractionCShapeTests<>UpdateController,UnknownTest
tana@Mondeto,CommunicationTests<>SyncTest,UnknownTest
immersivecognition@unity-experiment-framework,TestTrials<>RunTrialsAdHocResultsAddEarlyExit,UnknownTest
icosa-gallery@open-brush,ResultJson<>FbxObjectCreateTest,UnknownTest
vradarserver@vrs,AirlineTests<>Airline_Constructor_Initialises_To_Known_State_And_Properties_Work,UnknownTest
vradarserver@vrs,TimeSpanClass<>XmlSerialiser_Serialise_TextWriter_Produces_Expected_Text_For_TimeSpanClass,UnknownTest
vradarserver@vrs,TimeSpanClass<>XmlSerialiser_Deserialise_Stream_Produces_Correct_Object_For_BoolClass,UnknownTest
icosa-gallery@open-brush,TestMathUtils<>TestTransformVector4AsVector,UnknownTest
vradarserver@vrs,FeedsControllerTests<>FeedsController_AircraftList_Can_Specify_Feed_V3,UnknownTest
JPMMaia@interactive-collaboration-platform-in-AR,TaskTests<>TaskTestsDeepCopy,UnknownTest
virtuallynaked@virtually-naked,SwingTest<>TestApplyDeltaEdgeCases,UnknownTest
vradarserver@vrs,TimeSpanClass<>XmlSerialiser_Deserialise_Stream_Produces_Correct_Object_For_TimeSpanClass,UnknownTest
immersivecognition@unity-experiment-framework,TestMultithreading<>AddSettingsDuringWriting,UnknownTest
vradarserver@vrs,BaseStationDatabaseTests_SqlServer<>SqlServer_BaseStationDatabase_InsertLocation_Works_For_Different_Cultures,UnknownTest
vradarserver@vrs,BaseStationDatabaseTests_SQLite<>SQLite_BaseStationDatabase_GetFlightsForAircraft_Can_Return_Subset_Of_Rows,UnknownTest
vradarserver@vrs,BaseStationDatabaseTests_SqlServer<>SqlServer_BaseStationDatabase_GetDatabaseHistory_Retrieves_All_Records_In_DBHistory_Table,UnknownTest
vradarserver@vrs,WebSiteExtenderTests<>WebSiteExtender_Enabled_False_Does_Not_Make_Redundant_Remove_Of_SiteRoot,UnknownTest
PastaTime@DataRepVR,ShapePoolGetAuto<>CreateObb,UnknownTest
vradarserver@vrs,RoundTests<>Round_Coordinate_Does_Not_Crash_If_Passed_Excessive_Value,UnknownTest
alvinquach@jpl-trek-vr,BoundingBoxUtilsTests<>ExpandToSquare_BoundingBoxECenter_CorrectResults,UnknownTest
alvinquach@jpl-trek-vr,BoundingBoxUtilsTests<>MedianLatLon_BoundingBoxA_CorrectResult,UnknownTest
vrm-c@UniVRM,UniVRMSerializeTests<>SecondaryAnimationColliderGroupTestError,UnknownTest
vradarserver@vrs,BaseStationDatabaseTests_SQLite<>SQLite_BaseStationDatabase_UpsertAircraftLookup_Will_Not_Consider_Aircraft_Missing_If_They_Have_Registration,UnknownTest
vradarserver@vrs,FilterEnumTests<>FilterBool_Equals_Returns_True_When_Any_Properties_Do_Not_Match,UnknownTest
hotbreakb@Capstone_Design,FrameValidator<>CenterIsBetweenJoints,UnknownTest
vradarserver@vrs,BaseStationDatabaseTests_SQLite<>SQLite_BaseStationDatabase_GetManyAircraftAndFlightsCountByCode_Returns_Empty_Collection_If_Aircraft_Does_Not_Exist,UnknownTest
dioram@Elektronik,PointsStressTests<>Update,UnknownTest
vradarserver@vrs,BaseStationDatabaseTests_SQLite<>SQLite_BaseStationDatabase_UpdateSession_Works_For_Different_Cultures,UnknownTest
vradarserver@vrs,BackgroundDataDownloaderTests<>BackgroundDataDownloader_Heartbeat_Tick_Does_Not_Reload_Data_After_Updater_Finishes,UnknownTest
vradarserver@vrs,BaseStationDatabaseTests_SQLite<>SQLite_BaseStationDatabase_GetFlights_Can_Filter_Flights_By_StartsWith_Criteria,UnknownTest
vradarserver@vrs,FeedsControllerTests<>FeedsController_AircraftList_Can_Specify_Browser_Location_V2_POST,UnknownTest
alvinquach@jpl-trek-vr,BoundingBoxUtilsTests<>ExpandToSquare_BoundingBoxARight_CorrectResults,UnknownTest
vradarserver@vrs,ConnectionLoggerTests<>ConnectionLogger_Constructor_Initialises_To_Known_State_And_Properties_Work,UnknownTest
vradarserver@vrs,FeedsControllerTests<>FeedsController_AircraftList_Can_Specify_FSX_AircraftList_V2_GET,UnknownTest
mattrdowney@planetaria,MiscellaneousTestScript<>MiscellaneousTestScriptWithEnumeratorPasses,UnknownTest
vradarserver@vrs,BaseStationDatabaseTests_SQLite<>SQLite_BaseStationDatabase_UpsertManyAircraft_Updates_Existing_Aircraft,UnknownTest
vradarserver@vrs,BaseStationDatabaseTests_SqlServer<>SqlServer_BaseStationDatatbase_GetManyAircraftByCode_Returns_Empty_Collection_If_Passed_Null,UnknownTest
tterpi@VRSketchingGeometry,PatchPerformanceTest<>AddSegment_Performance,UnknownTest
dioram@Elektronik-Tools-2.0,ObservationsTests<>UpdateMessages,UnknownTest
vradarserver@vrs,FeedsControllerTests<>FeedsController_AircraftList_Filters_Ignore_Invalid_Conditions_V2_GET,UnknownTest
tterpi@VRSketchingGeometry,PatchPerformanceTest<>GeneratePatchVertices_Optimized,UnknownTest
icosa-gallery@open-brush,TestMathUtils<>TestTransformVector3AsPoint,UnknownTest
virtuallynaked@virtually-naked,ChannelEvaluatorTest<>TestMul,UnknownTest
vradarserver@vrs,AircraftControllerTests<>AircraftController_GetAddcThumbnails_Copes_If_AirportDataDotCom_Throws_Exception,UnknownTest
icosa-gallery@open-brush,TestTransformExtensions<>TestRelativeAccessor_SameGet,UnknownTest
vradarserver@vrs,ListenerTests<>Listener_Connect_Passes_ModeS_Messages_To_ModeS_Message_Translators,UnknownTest
vradarserver@vrs,FeedsControllerTests<>FeedsController_AircraftList_Returns_Default_Aircraft_List_V2_GET,UnknownTest
dioram@Elektronik-Tools-2.0,PointsStressTests<>AddMetaData,UnknownTest
