Project Name,Test Function,Smell Type
vradarserver@vrs,ServerConfigJsonTests<>ServerConfigJson_Clone_Creates_Copy,EagerTest
ExtendRealityLtd@Zinnia.Unity,TransformPropertyApplierEventDataExtractorTest<>Extract,EagerTest
hotbreakb@Capstone_Design,DequeTests<>PushBack,EagerTest
UMI3D@UMI3D-SDK,BoneTypeHelper_Test<>GetBoneName,EagerTest
Unity-Technologies@InputSystem,TestDeviceWithMultiBitControl<>State_CanGetUpdateCount,EagerTest
Unity-Technologies@InputSystem,PreProcessorTestDevice<>Devices_CanGetSensorSamplingFrequency,EagerTest
Unity-Technologies@InputSystem,TestException<>Events_QueuedToDifferentDevices_AreNotMergedTogether,EagerTest
Unity-Technologies@InputSystem,PreProcessorTestDevice<>Devices_AddingDevice_TriggersNotification,EagerTest
vradarserver@vrs,AdsbTranslatorTests<>AdsbTranslator_Translate_Decodes_Target_State_Version_1_Target_Altitude_Correctly,EagerTest
FarahKamleh@Group4.Project3,MetallicRoughnessConverterTests<>ImportingColorTest,EagerTest
Unity-Technologies@InputSystem,TestEventSystem<>Devices_CanCreateOnScreenButton,EagerTest
vradarserver@vrs,RawMessageTranslatorTests<>RawMessageTranslator_Translate_Sets_MessageType_Consistently,EagerTest
FarahKamleh@Group4.Project3,VRMMaterialTests<>ExportTest,EagerTest
SMBenedict173@General-Anesthesia-Simulator,ImageTests<>MinWidthHeightAreZeroWithNoImage,EagerTest
FarahKamleh@Group4.Project3,Utf8StringTests<>FromStringTest,EagerTest
ExtendRealityLtd@Zinnia.Unity,MockBaseDeviceDetailsRecord<>BatteryChargeStatusChanged,EagerTest
SMBenedict173@General-Anesthesia-Simulator,ImageTests<>MinWidthHeightAreZeroWithImage,EagerTest
Unity-Technologies@InputSystem,TestException<>Events_CanCreateDeltaStateEventFromControl,EagerTest
virtuallynaked@virtually-naked,InverseKinematicsUtilitiesTest<>TestCalculateRelaxationBiasQuaternionInvariance,EagerTest
ExtendRealityLtd@Zinnia.Unity,GameObjectObservableListMock<>RemoveAtCurrentIndex,EagerTest
Unity-Technologies@InputSystem,TestException<>Events_CanReplayEventsFromEventTrace_EventByEvent,EagerTest
Unity-Technologies@InputSystem,PointerInputComposite<>Actions_OnActionWithMultipleBindings_CanTargetBindingByPathAndGroup,EagerTest
Unity-Technologies@InputSystem,CustomInvertProcessor<>Layouts_SettingVariantOnLayout_MergesAwayNonMatchingControlInformationFromBaseLayouts,EagerTest
Unity-Technologies@EditorXR,GradientPairTests<>Construct_Parameterless_HasDefaultColors,EagerTest
ExtendRealityLtd@Zinnia.Unity,StraightLineCastMock<>TransitionDuration,EagerTest
BIVROST@360PlayerWindows,MOTDTest<>TestPopupDeserialization,EagerTest
iamtomhewitt@jet-dash-vr,AchievementTests<>ShouldInstantUnlockAchievement,EagerTest
ExtendRealityLtd@Zinnia.Unity,TransformPropertyApplierEventDataExtractorTest<>ExtractInactiveComponent,EagerTest
vradarserver@vrs,DisposableCache<>AircraftOnlineLookupManager_LookupMany_Only_Fetches_Icaos_From_One_Cache,EagerTest
vradarserver@vrs,ModeSTranslatorTests<>ModeSTranslator_Translate_Decodes_Packets_Correctly,EagerTest
Unity-Technologies@InputSystem,PointerInputComposite<>Actions_CanLookUpBindingIndexByMask,EagerTest
ChanyaVRC@VRCOscLib,OscConnectionSettingsTests<>TestReceivePortOutOfRange,EagerTest
vrm-c@UniVRM,Utf8StringTests<>Utf8StringTest,EagerTest
vradarserver@vrs,AircraftTests<>Aircraft_Clone_Copies_Every_Property_Correctly,EagerTest
vradarserver@vrs,ModeSTranslatorTests<>ModeSTranslator_Translate_Ignores_Bytes_Before_Packet,EagerTest
Unity-Technologies@InputSystem,EnhancedTouchTests<>EnhancedTouch_CanAccessTouchHistoryOnFinger,EagerTest
UMI3D@UMI3D-SDK,TrackedSubskeletonBoneController_Test<>ToControllerDto_BoneTypeNotNone_Test,EagerTest
virtuallynaked@virtually-naked,BreastGravityAnimatorTest<>TestExpandNegative,EagerTest
Unity-Technologies@InputSystem,PointerInputComposite<>Actions_CanReadValueFromAction,EagerTest
vradarserver@vrs,JavascriptManipulatorTests<>JavascriptManipulator_ManipulateResponseStream_Only_Writes_Dirty_TextContent,EagerTest
vradarserver@vrs,MinifierTests<>Minifier_MinifyJavaScript_Compresses_Javascript,EagerTest
vradarserver@vrs,ExpiringListTests<>ExpiringList_FindAndRefresh_Returns_First_Matching_Item_After_Refreshing_It,EagerTest
SMBenedict173@General-Anesthesia-Simulator,ImageTests<>PreferredWidthHeightAreCorrectWithNoImage,EagerTest
Unity-Technologies@InputSystem,CustomInvertProcessor<>Layouts_CanLoadLayoutOverride,EagerTest
ExtendRealityLtd@Zinnia.Unity,NearestSorterTest<>SortEmptyList,EagerTest
vradarserver@vrs,ExpiringDictionaryTests<>ExpiringDictionary_Snapshot_Returns_Collection_Of_KeyValuePairs,EagerTest
SMBenedict173@General-Anesthesia-Simulator,GridLayoutGroupTests<>TestVerticallyContrainedCalculateLayoutVertical,EagerTest
vradarserver@vrs,CustomConvertTests<>CustomConvert_Icao24_Short_Hex_Codes_Are_Valid,EagerTest
Unity-Technologies@InputSystem,PointerInputComposite<>Actions_CanChangeExistingCompositeBindingsOnAction,EagerTest
vradarserver@vrs,ListenerTests<>Listener_ChangeSource_Raises_SourceChanged,EagerTest
Unity-Technologies@InputSystem,PointerInputComposite<>Actions_SingletonActions_CanBeRenamed,EagerTest
augcog@ISAACS_Interface,Vector2dBoundsTest<>Hull,EagerTest
hotbreakb@Capstone_Design,HeapElement<>HeapTest,EagerTest
watson-developer-cloud@unity-sdk,AssistantV1IntegrationTests<>TestGetDialogNode,EagerTest
icosa-gallery@open-brush,FbxAMatrixTest<>BasicTests,EagerTest
vradarserver@vrs,PluginTests<>Plugin_Startup_Sets_Correct_Status_If_ReceiverId_Not_Specified,EagerTest
iamtomhewitt@vr-pacman,GhostTests<>MakingGhostRunHomeChangesGhostSpeed,EagerTest
Unity-Technologies@InputSystem,PreProcessorTestDevice<>Devices_CanListenForIMECompositionEvents,EagerTest
icosa-gallery@open-brush,TestMisc<>TestSetImageUrlOptions,EagerTest
Unity-Technologies@InputSystem,PlayerManagerCSharpEventListener<>PlayerInput_CanDisableAndReEnablePlayerInput_FromActionCallback,EagerTest
Unity-Technologies@InputSystem,PointerInputComposite<>Settings_ShouldStoreSettingsAndFeatureFlags,EagerTest
vradarserver@vrs,BeastMessageBytesExtractorTests<>BeastMessageBytesExtractor_ExtractMessageBytes_Does_Not_Perpetually_Grow,EagerTest
Unity-Technologies@InputSystem,MonoBehaviourWithEmbeddedActionMap<>Editor_InputAsset_CanChangeCompositeType,EagerTest
vrm-c@UniVRM,UnityEngineNumerics<>Values,EagerTest
dioram@Elektronik-Tools-2.0,ContainerTreeTests<>Construction,EagerTest
XRTK@com.xrtk.core,TestFixture_02_InteractionDefinitionTests<>Test_04_02_02_Vector2_NoChanged_Updated_Inverted,EagerTest
Unity-Technologies@InputSystem,PointerInputComposite<>Actions_CanLookUpActionsInMapByStringId_UsingOldBracedFormat,EagerTest
Unity-Technologies@InputSystem,TestDeviceWithMultiBitControl<>State_CanDetectWhetherButtonStateHasChangedThisFrame,EagerTest
ExtendRealityLtd@Zinnia.Unity,TransformEulerRotationMutatorTest<>SetApplyOriginOnAxisZ,EagerTest
icosa-gallery@open-brush,TestGeometryPool<>TestGetSizeAndSemantic,EagerTest
ExtendRealityLtd@Zinnia.Unity,ObjectDistanceComparatorMock<>ProcessInactiveComponent,EagerTest
Unity-Technologies@InputSystem,DeviceWithoutAnyControls<>Controls_ValueCachingWorksAcrossEntireDeviceMemoryRange,EagerTest
Unity-Technologies@InputSystem,MonoBehaviourWithEmbeddedActionMap<>Editor_CanSaveAndRestoreState,EagerTest
vradarserver@vrs,StandingDataManagerTests<>StandingDataManager_FindCodeBlock_Override_Ignores_Lines_That_Start_With_Hash_Symbol,EagerTest
vradarserver@vrs,AircraftComparerTests<>AircraftComparer_Compare_Treats_Unknown_Sort_Columns_As_FirstSeen,EagerTest
vradarserver@vrs,AirnavXRangeAircraftJsonTests<>AirnavXRangeAircraftJson_OnGround_GetsOrSets_RawAltitude,EagerTest
vradarserver@vrs,RawMessageTranslatorTests<>RawMessageTranslator_Translate_Writes_0_Into_SessionId_AircraftId_And_FlightId,EagerTest
Unity-Technologies@InputSystem,CustomInvertProcessor<>Layouts_RegisteringLayoutBuilder_WithMatcher_StillGivesPrecedenceToTypeAndJSONLayouts,EagerTest
FarahKamleh@Group4.Project3,CacheEnumTest<>CacheEnumTestSimplePasses,EagerTest
FarahKamleh@Group4.Project3,Dummy<>VersionChecker,EagerTest
iamtomhewitt@jet-dash-vr,PlayerControlTests<>ShouldStopMoving,EagerTest
Unity-Technologies@InputSystem,PreProcessorTestDevice<>Devices_AreNotMadeCurrentWhenReceivingStateEventWithNoControlsChanged,EagerTest
Unity-Technologies@InputSystem,PointerInputComposite<>Actions_CanLookUpBindingIndexByBoundControl_FromPartBinding,EagerTest
vradarserver@vrs,CompactPositionReportingTests<>CompactPositionReporting_Encode_LocalDecode_Produces_Expected_Results_For_CPR_ANOMALIES_AU_Investigation_Case,EagerTest
Unity-Technologies@InputSystem,UserTests<>Users_PairingDeviceToUserWithLostDevice_DoesNotCauseLostDevicesToBeCleared_ExceptWhenAlsoUnpairingExistingDevices,EagerTest
vradarserver@vrs,AircraftListJsonBuilderTests<>AircraftListJsonBuilder_Ignores_FullTrackCoordinates_Where_The_Only_Change_Is_In_Speed,EagerTest
Unity-Technologies@InputSystem,PointerInputComposite<>Actions_OnActionWithMultipleBindings_CanTargetBindingByIndex,EagerTest
ExtendRealityLtd@Zinnia.Unity,IntRangeTest<>ConstructFromFloatRange,EagerTest
Unity-Technologies@InputSystem,PointerInputComposite<>Actions_CanLookUpActionsInMapById,EagerTest
Unity-Technologies@InputSystem,CustomInvertProcessor<>Layouts_CanSetUpMultipleLayoutsFromSingleState_UsingVariants,EagerTest
vradarserver@vrs,ReportsControllerTests<>ReportRows_DateReport_Returns_Date_Ranges_Used,EagerTest
pcriadoperez@readyPlayer2,ActionExtensionsTests<>RaiseDataTwoArgs,EagerTest
vrm-c@UniVRM,TempFile<>Migrate_SpringBoneTest,EagerTest
SMBenedict173@General-Anesthesia-Simulator,TextEditorBackspaceDelete<>TextEditorWithUTF16_MiddleCursorOnDeleteAndLeftSurrogate_RemovesBothSurrogates,EagerTest
icosa-gallery@open-brush,FbxPoseTest<>TestAdd,EagerTest
vrm-c@UniVRM,JsonParserTest<>BooleanTest,EagerTest
vradarserver@vrs,TestProvider<>ConfigurationStorage_Erase_Raises_ConfigurationChanged,EagerTest
ChanyaVRC@VRCOscLib,OscAvatarParameterInterfaceTests<>CtorTest,EagerTest
Unity-Technologies@InputSystem,CustomInvertProcessor<>Layouts_CanAddArrayOfControls_InStateStruct,EagerTest
vradarserver@vrs,MimeTypeTests<>MimeType_GetForExtension_Is_Case_Insensitive,EagerTest
FarahKamleh@Group4.Project3,Utf8StringTests<>QuoteTest,EagerTest
vrm-c@UniVRM,ExpressionKeyTests<>InvalidExpressionKey,EagerTest
vradarserver@vrs,PolarPlotterTests<>PolarPlotter_LoadFrom_Replaces_Slices,EagerTest
icosa-gallery@open-brush,FbxBlendShapeTest<>TestBasics,EagerTest
Unity-Technologies@InputSystem,PointerInputComposite<>Actions_CanDetermineIfActionTriggeredInFrame,EagerTest
nadir500@USN-VR-Unilateral-spatial-neglect-virtual-reality,HeapElement<>HeapTest,EagerTest
ExtendRealityLtd@Zinnia.Unity,NearestSorterTest<>Sort,EagerTest
vradarserver@vrs,ExpiringDictionaryTests<>ExpiringDictionary_Find_Does_Not_Refresh_Items,EagerTest
virtuallynaked@virtually-naked,QuaternionExtensionsTest<>TestDecomposeIntoSwingThenTwistAlongX,EagerTest
Unity-Technologies@InputSystem,TestVerifier<>ProjectWideActions_ShouldCatchAndReportException_IfReporterThrows,EagerTest
vradarserver@vrs,ExpiringListTests<>ExpiringList_Snapshot_Returns_Collection_Of_Items,EagerTest
vrm-c@UniVRM,CopyTextureTests<>CopyAttributes,EagerTest
vrm-c@UniVRM,JsonParserTest<>StringTest,EagerTest
Unity-Technologies@InputSystem,CustomInvertProcessor<>Layouts_CanBuildLayoutsInCode,EagerTest
ExtendRealityLtd@Zinnia.Unity,StraightLineCastMock<>ClearOriginInactiveGameObject,EagerTest
Unity-Technologies@InputSystem,HIDTests<>Devices_CanHaveReservedCharactersInHIDDeviceNames,EagerTest
ExtendRealityLtd@Zinnia.Unity,SlicerTest<>SliceLastThreeActualElementsNegativeStartIndex,EagerTest
Innoactive@Creator,JsonTrainingSerializerTests<>LocalizedString,EagerTest
vradarserver@vrs,ConfigurationTests<>Configuration_Constructor_Initialises_To_Known_State_And_Properties_Work,EagerTest
nadir500@USN-VR-Unilateral-spatial-neglect-virtual-reality,ListClass<>RemoveAtTest1,EagerTest
A11YTK@A11YTK,CustomExtensionsTest<>ToColorFromString,EagerTest
Unity-Technologies@InputSystem,PreProcessorTestDevice<>Devices_CanCreateDevice,EagerTest
hotbreakb@Capstone_Design,DequeTests<>Clear,EagerTest
hotbreakb@Capstone_Design,ReferenceClass<>SwitchTypeTest,EagerTest
vradarserver@vrs,AdsbTranslatorTests<>AdsbTranslator_Translate_Extracts_SDA_And_GPS_Antenna_Offset_In_Aircraft_Operational_Status_Messages_Correctly,EagerTest
ExtendRealityLtd@Zinnia.Unity,NearestSorterTest<>SortInactiveComponent,EagerTest
ExtendRealityLtd@Zinnia.Unity,StraightLineCastMock<>CastPointsInvalidTarget,EagerTest
ExtendRealityLtd@Zinnia.Unity,Vector2ExtensionsTest<>Direction,EagerTest
SMBenedict173@General-Anesthesia-Simulator,SelectableTest<>PointerLeftDownRightDownRightUpShouldNotChangeState,EagerTest
vradarserver@vrs,BaseStationDatabaseTests_SQLite<>SQLite_BaseStationDatabse_WriteSupportEnabled_Leaves_Connection_If_Not_Changed,EagerTest
UMI3D@UMI3D-SDK,MultiBinding_Test<>ToEntityDto,EagerTest
ExtendRealityLtd@Zinnia.Unity,ICollectionExtensionsTest<>GetClampedIndex,EagerTest
Unity-Technologies@InputSystem,TestException<>Events_CanReplayEventsFromEventTrace_UsingGivenDevice,EagerTest
UMI3D@UMI3D-SDK,UMI3DSkeletonHierarchy_Test<>UMI3DSkeletonHierarchy_Null,EagerTest
vradarserver@vrs,AircraftListJsonBuilderTests<>AircraftListJsonBuilder_Sends_ShortSpeed_Trails_If_Requested,EagerTest
ExtendRealityLtd@Zinnia.Unity,PhysicsCastTest<>SetTriggerInteraction,EagerTest
vradarserver@vrs,ListenerTests<>Listener_Connect_Keeps_NonIcao24Address_If_CoarseFormatTisB_With_NonIcao24_Address,EagerTest
vradarserver@vrs,UriHelperTests<>UriHelper_FlattenPath_Returns_Correct_Values,EagerTest
vradarserver@vrs,WebSiteExtenderTests<>WebSiteExtender_Initialise_Adds_HtmlContentInjector,EagerTest
Unity-Technologies@InputSystem,PointerInputComposite<>Actions_WithMultipleBoundControls_ProcessesInteractionsOnAllActiveBindings_AcrossDevices,EagerTest
Unity-Technologies@InputSystem,PointerInputComposite<>Actions_CanIterateThroughBindings_OfSingleAction_WithAccessor,EagerTest
ExtendRealityLtd@Zinnia.Unity,ParabolicLineCastTest<>CastPointsInvalidTarget,EagerTest
watson-developer-cloud@unity-sdk,DiscoveryV1IntegrationTests<>TestCreateJapaneseCollection,EagerTest
Unity-Technologies@InputSystem,PlayerManagerCSharpEventListener<>PlayerInput_CanSwitchActionsWithMessage,EagerTest
ExtendRealityLtd@Zinnia.Unity,TransformEulerRotationMutatorTest<>SetApplyOriginOnAxisY,EagerTest
UMI3D@UMI3D-SDK,MultiBinding_Test<>Constuctor_OrderedBindings,EagerTest
iamtomhewitt@vr-pacman,GameObjectManagerTest<>CanMoveEntities,EagerTest
Unity-Technologies@InputSystem,PointerInputComposite<>Actions_ResetShouldPreserveEnabledState__IfResetWhileInDisabledState,EagerTest
vradarserver@vrs,PluginSettingsTests<>PluginSettings_Read_Write_Double_Works,EagerTest
vradarserver@vrs,ConvertParameters<>AirPressure_MillibarsToInHg_Returns_Correct_Values,EagerTest
Unity-Technologies@InputSystem,TestException<>Events_CanListenToEventStream,EagerTest
SMBenedict173@General-Anesthesia-Simulator,MaskTests<>GetModifiedMaterialReturnsDesiredMaterialWithSingleMask,EagerTest
vradarserver@vrs,AircraftListJsonBuilderTests<>AircraftListJsonBuilder_Sends_Altitude_GeometricAltitude_And_AltitudeType_As_A_Set,EagerTest
Unity-Technologies@InputSystem,TestVerifier<>ProjectWideActions_ShouldCatchAndReportException_IfVerifierThrows,EagerTest
Unity-Technologies@InputSystem,DeviceWithoutAnyControls<>Controls_CanReadValueFromStateEvents,EagerTest
Unity-Technologies@InputSystem,DocumentationBasedAPIVerficationTests<>API_MonoBehaviourHelpUrlsAreValid,EagerTest
watson-developer-cloud@unity-sdk,AssistantV1IntegrationTests<>TestUpdateWorkspace,EagerTest
ChanyaVRC@VRCOscLib,OscUtilityTests<>TestReceivePortOutOfRange,EagerTest
vradarserver@vrs,ProximityGadgetClosestAircraftJsonTests<>ProximityGadgetClosestAircraftJson_ToModel_Handles_Reference_Origin_Of_Null,EagerTest
vradarserver@vrs,CompactPositionReportingTests<>CompactPositionReporting_Encode_Calculates_1090_WP30_17_Test_Surface_Positions,EagerTest
Unity-Technologies@InputSystem,PointerInputComposite<>Actions_CanRenameActionInMap,EagerTest
UMI3D@UMI3D-SDK,MultiBinding_Test<>Constuctor_UnorderedBindings,EagerTest
vradarserver@vrs,DescribeTests<>Describe_RebroadcastSettingsCollection_Correctly_Describes_Collection,EagerTest
Unity-Technologies@InputSystem,PointerInputComposite<>Actions_CanCreateBindingWithOneModifier,EagerTest
ExtendRealityLtd@Zinnia.Unity,Vector3StateTest<>DefaultStateFalse,EagerTest
Unity-Technologies@InputSystem,PointerInputComposite<>Actions_WhenShortcutsAreEnabled_CanHaveShortcutsWithButtonsUsingInitialStateChecks,EagerTest
Unity-Technologies@InputSystem,PointerInputComposite<>Actions_CanSerializeActionMap,EagerTest
Unity-Technologies@InputSystem,MonoBehaviourWithEmbeddedActionMap<>Editor_InputAsset_CanAddAndRemoveActionThroughSerialization,EagerTest
UMI3D@UMI3D-SDK,BindingSerializerModule_Test<>WriteRead_SimpleBinding,EagerTest
ExtendRealityLtd@Zinnia.Unity,GameObjectObservableCounterTest<>ClearInactiveComponent,EagerTest
vradarserver@vrs,RebroadcastServerTests<>RebroadcastServer_AircraftListJson_Passes_Correct_Arguments_To_AircraftListJsonBuilder,EagerTest
Unity-Technologies@InputSystem,DeviceSimulatorTests<>InputEventsArePropagated,EagerTest
vradarserver@vrs,PluginSettingsTests<>PluginSettings_Read_Write_String_Works,EagerTest
hotbreakb@Capstone_Design,TestEnumerator<>WithPreviousTest,EagerTest
vrm-c@UniVRM,JsonParserTest<>Tests,EagerTest
vradarserver@vrs,StringDeduplicatorTests<>StringDeduplicator_Deduplicate_Returns_Same_String_If_Two_Different_Instances_Of_The_Same_Text_Are_Passed,EagerTest
Unity-Technologies@InputSystem,TestObject<>Utilities_CanConvertStringToPrimitiveValue,EagerTest
vradarserver@vrs,RawMessageTranslatorTests<>RawMessageTranslator_Translate_Extracts_Squawk_From_ModeS_Messages,EagerTest
vradarserver@vrs,ServerReceiverJsonTests<>ServerReceiverJson_ToModel_MergedFeed_Returns_Model_Based_On_MergedFeed,EagerTest
watson-developer-cloud@unity-sdk,AssistantV1IntegrationTests<>TestCreateDialogNode,EagerTest
nadir500@USN-VR-Unilateral-spatial-neglect-virtual-reality,ListClass<>IndexTest1,EagerTest
Unity-Technologies@InputSystem,CustomInvertProcessor<>Layouts_CanMixMultipleLayoutVariants,EagerTest
Unity-Technologies@InputSystem,PreProcessorTestDevice<>Devices_EventMerging_OnlyConsecutiveMoveEventsAreMerged,EagerTest
nadir500@USN-VR-Unilateral-spatial-neglect-virtual-reality,TweenCoreTests<>BasicPersistentTweenLifecycle,EagerTest
Unity-Technologies@InputSystem,PreProcessorTestDevice<>Devices_CanHandleFocusChanges,EagerTest
vradarserver@vrs,ExpiringDictionaryTests<>ExpiringDictionary_UpsertRangeAndRefresh_Does_Refresh,EagerTest
vradarserver@vrs,VectorVelocityTests<>VectorVelocity_Initialises_To_Known_State_And_Properties_Work,EagerTest
Innoactive@Creator,ChapterTests<>FastForwardLoopingChapter,EagerTest
vradarserver@vrs,BaseStationMessageEventArgsTests<>BaseStationMessageEventArgs_Constructs_To_Known_State_And_Properties_Work,EagerTest
Unity-Technologies@InputSystem,MonoBehaviourWithEmbeddedActionMap<>Editor_ActionTree_CanShowActionsAndBindingsFromActionMapInAsset,EagerTest
stefaanvermassen@virtual-museum-app,ArtTest<>LoadArtInformation_LoadingArtData_ArtDataLoaded,EagerTest
vradarserver@vrs,BaseStationMessageCompressorTests<>BaseStationMessageCompressor_Compress_And_Decompress_Work_As_Expected,EagerTest
ChanyaVRC@VRCOscLib,OscTrackingTest<>TrackingPositionTest,EagerTest
vradarserver@vrs,CompactPositionReportingTests<>CompactPositionReporting_Encode_GlobalDecode_Over_Meridian_Produces_Correct_Longitude,EagerTest
vradarserver@vrs,CompactPositionReportingCoordinateTests<>CompactPositionReportingCoordinate_Constructor_Initialises_To_Known_State,EagerTest
vradarserver@vrs,RebroadcastServerTests<>RebroadcastServer_OnlineChanged_Raised_When_Online_Status_Changes_To_True,EagerTest
Unity-Technologies@InputSystem,PointerInputComposite<>Actions_CanLookUpMapInAssetByName,EagerTest
Unity-Technologies@InputSystem,CoreTests<>Actions_InteractiveRebinding_UsesSyntheticControlsOnlyWhenBestMatch,EagerTest
Unity-Technologies@InputSystem,CancelingTestInteraction<>Actions_CanPerformPressInteraction_UsingReleasePointWhenBoundToAxisControl,EagerTest
Unity-Technologies@InputSystem,TestHMDWithoutTrackingState<>Components_TrackedPoseDriver_RetainsPoseWhenTrackedDeviceRemoved,EagerTest
SMBenedict173@General-Anesthesia-Simulator,TextEditorTests<>SelectCurrentWord,EagerTest
Unity-Technologies@InputSystem,DeviceWithoutAnyControls<>Controls_CanHaveStickDeadzones,EagerTest
iamtomhewitt@jet-dash-vr,PlayerControlTests<>ShouldNotIncreaseSpeedWhenMaxSpeedReached,EagerTest
watson-developer-cloud@unity-sdk,LanguageTranslatorV3IntegrationTests<>TestCreateModel,EagerTest
virtuallynaked@virtually-naked,BoneTest<>TestGradientOfTransformedPointWithRespectToRotation,EagerTest
SMBenedict173@General-Anesthesia-Simulator,TextEditorBackspaceDelete<>TextEditorWithUTF16_MiddleCursorOnBackspaceAndLeftSurrogate_RemovesBothSurrogates,EagerTest
vradarserver@vrs,BaseStationDatabaseTests_SQLite<>SQLite_BaseStationDatabase_TestConnection_Leaves_Connection_Open,EagerTest
Unity-Technologies@InputSystem,SwitchTests<>Devices_SwitchPro_AxisJitter_DoesntMakeDeviceCurrent,EagerTest
Unity-Technologies@InputSystem,PointerInputComposite<>Actions_OnActionWithMultipleBindings_ControlWithHighestActuationIsTrackedAsActiveControl,EagerTest
Unity-Technologies@InputSystem,DualShockTests<>Devices_DualSense_AxisJitter_DoesntMakeDeviceCurrent,EagerTest
hotbreakb@Capstone_Design,LeapCTests<>TestGetConnectionInfo,EagerTest
ExtendRealityLtd@Zinnia.Unity,PropertyModifierMock<>Modify,EagerTest
Unity-Technologies@InputSystem,DeviceWithoutAnyControls<>Controls_MatchingPath_DoesNotMatchPrefixOnly,EagerTest
SMBenedict173@General-Anesthesia-Simulator,HorizontalLayoutGroupTests<>TestCalculateLayoutInputVertical,EagerTest
WetzoldStudios@traVRsal-sdk,PatternParserTest<>ComplexPattern,EagerTest
tterpi@VRSketchingGeometry,RibbonSerializationTest<>GetData_ControlPoints,EagerTest
Innoactive@Creator,FileManagerTests<>ArgumentException,EagerTest
stefaanvermassen@virtual-museum-app,UserTest<>LoadUserInformation_LoadingUserData_UserDataLoaded,EagerTest
Unity-Technologies@InputSystem,PointerInputComposite<>Actions_CanLookUpActionInAssetByName,EagerTest
vradarserver@vrs,HtmlManipulatorTests<>HtmlManipulator_ManipulateTextResponse_Does_Nothing_When_Element_Is_Empty_String,EagerTest
ExtendRealityLtd@Zinnia.Unity,SlicerTest<>SliceMiddleElement,EagerTest
Unity-Technologies@InputSystem,CustomInvertProcessor<>Layouts_PrecompiledLayout_IsRemovedWhenOverrideIsApplied,EagerTest
vradarserver@vrs,CompactPositionReportingTests<>CompactPositionReporting_Encode_LocalDecode_RoundTrip_Example_Produces_Correct_Results,EagerTest
ExtendRealityLtd@Zinnia.Unity,DirectionModifierMock<>SaveOrientationInactiveComponent,EagerTest
ExtendRealityLtd@Zinnia.Unity,IntRangeTest<>ConstructFromVector2,EagerTest
UMI3D@UMI3D-SDK,BoneBinding_Test<>ToEntityDto,EagerTest
virtuallynaked@virtually-naked,BinnerTest<>TestEndpointsFloatToIdx,EagerTest
vradarserver@vrs,AdsbTranslatorTests<>AdsbTranslator_Translate_Decodes_Target_State_Version_2_Autopilot_State_Flags_Correctly,EagerTest
Unity-Technologies@InputSystem,PreProcessorTestDevice<>Devices_EventPreProcessor_Can,EagerTest
SMBenedict173@General-Anesthesia-Simulator,VerticalLayoutGroupTests<>TestCalculateLayoutInputHorizontal,EagerTest
vradarserver@vrs,AircraftTests<>Aircraft_UpdateCoordinates_Does_Not_Update_Trail_When_Message_Does_Not_Have_Position,EagerTest
UMI3D@UMI3D-SDK,UriHelperTest<>GetImageFormatFromUriTest,EagerTest
39M@M,RingBufferTest<>Clear,EagerTest
ExtendRealityLtd@Zinnia.Unity,TransformPropertyApplierEventDataExtractorTest<>ExtractNull,EagerTest
watson-developer-cloud@unity-sdk,DiscoveryV1IntegrationTests<>TestGetCredentials,EagerTest
vrm-c@UniVRM,VRMBlendShapeKeyTest<>KeyTest,EagerTest
icosa-gallery@open-brush,TestRingBuffer<>TestDequeue,EagerTest
Unity-Technologies@InputSystem,EnhancedTouchTests<>EnhancedTouch_CanSimulateTouchInputFromMultiplePointers,EagerTest
Unity-Technologies@InputSystem,PointerInputComposite<>Actions_CanLookUpBindingIndexByBoundControl_InComplexSetup,EagerTest
vradarserver@vrs,CustomConvertTests<>CustomConvert_Icao24_Is_Case_Insensitive,EagerTest
Unity-Technologies@InputSystem,TestHMDWithoutTrackingState<>Components_TrackedPoseDriver_CanConstrainWithUpdateType,EagerTest
hotbreakb@Capstone_Design,TestEnumerator<>WithIndicesTest,EagerTest
Unity-Technologies@InputSystem,ControlSchemesEditorTests<>DeleteControlSchemeCommand_DeletesSelectedControlScheme,EagerTest
kurotu@VRCQuestTools,AvatarDynamicsTests<>TestMultiChildFirst,EagerTest
Unity-Technologies@InputSystem,TestException<>Events_EventBuffer_CanIterateEvents,EagerTest
ExtendRealityLtd@Zinnia.Unity,TransformPositionMutatorTest<>SetApplyFacingDirectionOnAxisY,EagerTest
vradarserver@vrs,CidrTests<>Cidr_Default_Constructor_Initialises_To_Known_State,EagerTest
Unity-Technologies@InputSystem,PointerInputComposite<>Actions_CanCloneAction,EagerTest
ExtendRealityLtd@Zinnia.Unity,RigidbodyAngularVelocityTest<>Modify,EagerTest
ExtendRealityLtd@Zinnia.Unity,ComponentTrackerProxyTest<>SourceInvalid,EagerTest
BIVROST@360PlayerWindows,MOTDTest<>TestPopupDeserializationWithDefaults,EagerTest
Unity-Technologies@InputSystem,CustomInvertProcessor<>Layouts_RegisteringLayout_WithMatcher_RecreatesDevicesForWhichItIsABetterMatch,EagerTest
ChanyaVRC@VRCOscLib,OscUtilityTests<>TestSendPort,EagerTest
Unity-Technologies@InputSystem,PreProcessorTestDevice<>Devices_WhenRemovedThroughEvent_AndDeviceIsNative_DeviceIsMovedToDisconnectedDeviceList,EagerTest
